pl_name,pl_letter,disc_pubdate,disc_method,disc_refname,dkin_flag,ra,dec,glon,glat,pl_orbper,pl_orblper,pl_orbsmax,pl_orbincl,pl_orbtper,pl_orbeccen,cb_flag,sy_pm,sy_pmra,sy_pmdec,sy_plx,sy_dist,pl_eqt,pl_occdep,pl_insol,pl_dens,pl_radj,pl_rade,pl_trueobliq,pl_bmassj,pl_bmasse,pl_ntranspec,sy_gaiamag,sy_tmag,sy_w1mag,sy_w4mag,hostname,sy_name,pl_ratdor,pl_imppar
TOI-813 b,b,2020-01,tran,<a refstr=EISNER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.494..750E/abstract target=ref>Eisner et al. 2020</a>,0,72.6940102,-60.9054608,270.68093,-38.01792,83.8911,,0.423,89.64,,0,0,4.6592741,-3.73261,-2.78863,3.77138,263.145,610,,23.1,0.662,0.5986261,6.71,,0.114,36.4,0,10.2352,9.8467,8.992,9.126,TOI-813,TOI-813,47.2,0.3
TOI-815 b,b,2024-05,tran,<a refstr=PSARIDI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A...5P/abstract target=ref>Psaridi et al. 2024</a>,0,155.8719377,-43.8349248,276.65818,11.36084,11.197259,,0.0903,89.36,,0.2,0,11.4083717,8.92783,7.10245,16.7183,59.7117,686,,36.9,1.64,0.26228968,2.94,,0.02391227,7.6,0,9.93978,9.36,7.885,7.646,TOI-815,TOI-815,25.2,0.279
TOI-815 c,c,2024-05,tran,<a refstr=PSARIDI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A...5P/abstract target=ref>Psaridi et al. 2024</a>,0,155.8719377,-43.8349248,276.65818,11.36084,34.976145,,0.193,89.107,,0.22,0,11.4083717,8.92783,7.10245,16.7183,59.7117,469,,8.03,7.2,0.23374115,2.62,,0.07393927,23.5,0,9.93978,9.36,7.885,7.646,TOI-815,TOI-815,53.9,0.839
TOI-824 b,b,2020-10,tran,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..153B/abstract target=ref>Burt et al. 2020</a>,0,222.1654705,-57.5888666,318.14918,1.77774,1.392978,,0.02177,83.65,2458597.81419,,0,160.8920224,-51.6035,-152.392,15.6142,63.9262,1253,,412,4.03,0.26104024,2.926,,0.05810339,18.467,0,10.7616,10.0732,8.154,3.372,TOI-824,TOI-824,6.73,0.745
TOI-833 b,b,2022-02,tran,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,0,145.645472,-62.4758857,282.94348,-7.18105,1.0418777,,0.0171,,,,0,176.2913728,-157.239,79.7154,23.9434,41.7148,1118,,270.0682,5.77,0.11330201,1.27,,0.00678,2.15,0,11.075,10.1461,8.051,7.805,TOI-833,TOI-833,,0.31
TOI-836 b,b,2023-04,tran,<a refstr=HAWTHORN_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.520.3649H/abstract target=ref>Hawthorn et al. 2023</a>,0,225.0798831,-24.4542022,336.931,29.77712,3.81673,9,0.0422,87.57,,0.053,0,201.5182743,-199.576,-27.9112,36.3316,27.5024,871,,78.838,5.02,0.15202096,1.704,,0.01425297,4.53,5,9.40475,8.6486,6.743,6.8,TOI-836,TOI-836,,0.58
TOI-836.01,c,2021-01,tran,<a refstr=GIACALONE_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...24G/abstract target=ref>Giacalone et al. 2021</a>,0,225.0798831,-24.4542022,336.931,29.77712,8.59545,-28,0.075,88.7,,0.078,0,201.5182743,-199.576,-27.9112,36.3316,27.5024,665,,26.707,3.06,0.23079708,2.587,,0.03020498,9.6,3,9.40475,8.6486,6.743,6.8,TOI-836,TOI-836,,0.53
TOI-837 b,b,2020-11,tran,<a refstr=BOUMA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..239B/abstract target=ref>Bouma et al. 2020</a>,0,157.0372806,-64.5052107,288.26426,-5.79499,8.3249113,90,0.0888,87.097,,0,0,21.27059,-18.0165,11.3068,6.98927,142.488,995.3,,164,0.89,0.818,9.16894621,,0.379,120.45696625,0,10.356,9.9322,8.901,8.936,TOI-837,TOI-837,18.16,0.92
TOI-849 b,b,2020-07,tran,<a refstr=ARMSTRONG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.583...39A/abstract target=ref>Armstrong et al. 2020</a>,0,28.7157956,-29.4217086,225.97455,-75.86016,0.765548,90,0.0155,86.8,,0,0,76.1713016,73.3149,20.6638,4.40128,225.734,1932,,2314.06,5.6,0.32473961,3.64,,0.13151751,41.8,0,12.0645,11.5485,10.356,8.872,TOI-849,TOI-849,3.7,0.21
TOI-858 B b,b,2023-11,tran,<a refstr=HAGELBERG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...679A..70H/abstract target=ref>Hagelberg et al. 2023</a>,0,60.1998256,-54.5929177,264.98368,-46.1432,3.2797178,,0.04435,86.8,,0.15,0,15.5466627,10.9968,-10.9895,3.9634,250.489,1529,,908.9,0.69,1.255,14.06727078,,1.1,349.6112477,0,11.0695,10.6444,9.565,8.977,TOI-858 B,TOI-858,,0.419
TOI-871 b,b,2024-04,tran,<a refstr=MISTRY_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024PASA...41...30M/abstract target=ref>Mistry et al. 2024</a>,0,74.7376264,-50.6274153,257.52868,-38.2142,14.362565,,0.1054,89.26,,,0,145.292372,-79.3554,-121.707,14.6667,68.0473,621,,24.78,4.07,0.14845239,1.664,,0.0107,3.41,0,10.3452,9.7607,8.303001,8.249,TOI-871,TOI-871,26.3,0.3
TOI-880 c,c,2025-09,tran,<a refstr=ZHANG_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..175Z/abstract target=ref>Zhang et al. 2025</a>,0,94.1644734,-13.987337,221.71652,-13.93193,6.3872703,,0.0635,88.2,,,0,23.2573208,0.962399,23.2374,16.4543,60.6679,805,,73.9967,0.983,0.44161018,4.95,,0.0683,21.7,0,9.83708,9.2563,7.775,7.706,TOI-880,TOI-880,16.48,0.517
TOI-880.02,b,2024-05,tran,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,0,94.1644734,-13.987337,221.71652,-13.93193,2.57571,,0.0349,87.8,,,0,23.2573208,0.962399,23.2374,16.4543,60.6679,1085,,301.8661,2.84,0.19537905,2.19,,0.0171,5.43,0,9.83708,9.2563,7.775,7.706,TOI-880,TOI-880,9.05,0.35
TOI-883 b,b,2026-03,tran,<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>,0,103.3690609,-6.5078349,218.95912,-2.5113,10.05771848538,,,88.73944,,,0,91.1160381,-50.2045,-76.0371,9.71466,102.637,861,,91.5488,0.606,0.63981396,7.17166228,,0.128,40.7,0,9.82787,9.3722,8.327,8.556,TOI-883,TOI-883,20.195105,0.443179
TOI-892 b,b,2020-11,tran,<a refstr=BRAHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..235B/abstract target=ref>Brahm et al. 2020</a>,0,86.738228,-11.2353401,215.92197,-19.34353,10.62656,,0.092,88.2,,0.125,0,5.9684841,-0.143032,5.96677,2.9083,340.543,1397,,571.007,0.962,1.07,11.99363,,0.95,301.9385,0,11.3435,10.9739,10.076,8.748,TOI-892,TOI-892,14.2,0.43
TOI-904 b,b,2023-12,tran,<a refstr=HARRIS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...959L...1H/abstract target=ref>Harris et al. 2023</a>,0,89.3712733,-83.1297264,295.32399,-28.52495,10.8772,,0.056,88.19,,,0,114.5734091,-28.9408,110.858,21.6681,46.0891,429.43,,8.3169,2.49,0.2164336,2.426,,0.0203,6.46,0,11.8559,10.846,8.618,8.456,TOI-904,TOI-904,23,0.714
TOI-904 c,c,2023-12,tran,<a refstr=HARRIS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...959L...1H/abstract target=ref>Harris et al. 2023</a>,0,89.3712733,-83.1297264,295.32399,-28.52495,83.9997,,0.312,89.83,,,0,114.5734091,-28.9408,110.858,21.6681,46.0891,217.26,,0.5449,2.88,0.19332712,2.167,,0.0168,5.34,0,11.8559,10.846,8.618,8.456,TOI-904,TOI-904,130,0.373
TOI-905 b,b,2020-11,tran,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,0,227.6586754,-71.3616316,313.65698,-11.44948,3.739494,39,0.04666,85.68,2458627.86,0.024,0,48.5902619,-25.8394,-41.1502,6.27445,158.649,1192,,337,0.515,1.171,13.125739,,0.667,211.99261,0,11.0813,10.5721,9.372,9.151,TOI-905,TOI-905,11.47,0.816
TOI-907.01,b,2024-05,tran,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,0,262.1834072,-62.840383,329.19937,-15.20447,4.5849129,,0.055225481,,,,0,37.8618437,-1.38782,-37.8364,3.17173,312.529,1846.6,,1729.6714,0.414,0.85694229,9.6158851,,0.211,67,0,10.3273,9.9444,8.729,9.011,TOI-907,TOI-907,5.768151,
TOI-908 b,b,2023-09,tran,<a refstr=HAWTHORN_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.3877H/abstract target=ref>Hawthorn et al. 2023</a>,0,53.1594266,-81.250745,296.14549,-33.63672,3.183792,35.856,0.041657,86.475,,0.132,0,5.8472927,5.83923,-0.306961,5.66109,175.748,1317,,80.884,2.742,0.28423637,3.186,,0.05077268,16.137,0,11.1061,10.6513,9.611,9.337,TOI-908,TOI-908,,0.536
TOI-912 b,b,2026-01,tran,<a refstr=LACEDELLI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...705A.260L/abstract target=ref>Lacedelli et al. 2026</a>,0,229.3285665,-80.4733446,308.91652,-19.34411,4.6780691,-169,0.041,88.7,,0.58,0,460.610978,-450.955,-93.8193,38.2746,26.1072,551,,15,4,0.17218336,1.93,,0.01604639,5.1,0,11.6502,10.4904,,,TOI-912,TOI-912,20.7,0.34
TOI-913 b,b,2023-07,tran,<a refstr=MISTRY_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....9M/abstract target=ref>Mistry et al. 2023</a>,0,234.5723244,-80.8034265,309.4349,-20.11723,11.098644,,,89.1,,,0,92.5151407,-40.0686,83.388,15.3139,65.1769,712.01,,35.2422,2.45,0.21882454,2.4528,,0.0207,6.59,0,10.1919,9.6181,8.18,8.169,TOI-913,TOI-913,24.352,0.387
TOI-921 b,b,2026-03,tran,<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>,0,99.6742038,-56.2205396,265.51537,-23.98526,5.12871907628,,,86.57555,,,0,33.5075309,0.262842,33.5065,3.37242,294.015,951,,426.7683,1.52,0.31529149,3.53409617,,0.0385,12.2,0,11.6335,11.2559,10.387,9.397,TOI-921,TOI-921,12.737412,0.756859
TOI-929 b,b,2026-03,tran,<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>,0,45.9071657,-39.9307758,246.56281,-59.85177,5.83015366944,,,88.19577,,,0,216.6081822,212.275,43.1095,8.71076,114.421,774,,59.7261,2.17,0.23997128,2.68983343,,0.0242,7.7,0,12.1394,11.4337,9.661,9.353,TOI-929,TOI-929,14.414755,0.455358
TOI-938 b,b,2026-03,tran,<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>,0,63.0323442,-12.1188357,205.44395,-40.77118,8.80733882211,,,88.78333,,,0,12.5610133,-6.46622,-10.7688,4.62193,215.034,1073,,220.735,1.02,0.43037059,4.82401567,,0.0653,20.8,0,11.2586,10.8479,9.907,9.091,TOI-938,TOI-938,15.060386,0.319878
TOI-941 b,b,2026-03,tran,<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>,0,78.3005249,6.5459146,195.15336,-18.39171,8.51460888787,,,89.08482,,,0,36.0253501,17.2951,-31.6023,3.77094,263.386,1000,,166.575,0.689,0.58093179,6.51165317,,0.109,34.6,0,11.44,10.9968,9.991,8.738,TOI-941,TOI-941,16.82036,0.270496
TOI-942 b,b,2021-01,tran,<a refstr=CARLEO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..71C/abstract target=ref>Carleo et al. 2021</a>,0,76.6496172,-20.2456126,220.9805,-31.77457,4.32421,-16,0.04866,89.966,,0.34,0,15.8874837,15.3819,-3.97609,6.52427,152.601,1120,,261.858,,0.34704315,3.89,2,0.05034138,16,0,11.6346,11.0462,9.576,8.478,TOI-942,TOI-942,10.12,0.05
TOI-942 c,c,2021-01,tran,<a refstr=CARLEO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..71C/abstract target=ref>Carleo et al. 2021</a>,0,76.6496172,-20.2456126,220.9805,-31.77457,10.156272,20,0.08598,89.16,,0.32,0,15.8874837,15.3819,-3.97609,6.52427,152.601,772.63,,59.2488,,0.41663021,4.67,,2.5,794.575,0,11.6346,11.0462,9.576,8.478,TOI-942,TOI-942,17.88,0.149
TOI-954 b,b,2021-02,tran,<a refstr=SHA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...82S/abstract target=ref>Sha et al. 2021</a>,0,61.9410587,-25.2088028,221.97775,-46.1886,3.6849729,276,0.04963,84.4,,0.14,0,30.1826381,-5.78682,-29.6227,4.15951,238.768,1526,,1393,0.35,0.852,9.550068,,0.174,55.30242,0,10.2321,9.77919,8.74,8.53,TOI-954,TOI-954,5.63,0.56
TOI-969 b,b,2023-01,tran,<a refstr=LILLO_BOX_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.109L/abstract target=ref>Lillo-Box et al. 2023</a>,0,115.1366858,2.0985879,216.69969,11.87747,1.8237305,,0.02636,86.75,,,0,85.0905897,-34.1522,-77.9361,12.9155,77.2554,941,,188,2.34,0.2466772,2.765,,0.0286318,9.1,0,11.2667,10.5424,8.783,8.198,TOI-969,TOI-969,8.47,0.48
TOI-969 c,c,2023-01,rv,<a refstr=LILLO_BOX_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.109L/abstract target=ref>Lillo-Box et al. 2023</a>,0,115.1366858,2.0985879,216.69969,11.87747,1700,208.5,2.52,,,0.628,0,85.0905897,-34.1522,-77.9361,12.9155,77.2554,96.4,,0.0208,10.4,1.11,12.4,,11.3,3591.4609991,0,11.2667,10.5424,8.783,8.198,TOI-969,TOI-969,806,
TRAPPIST-1 b,b,2016-05,tran,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,0,346.6263919,-5.0434618,69.71519,-56.64891,1.510826,336.86,0.01154,89.728,,0.00622,0,1026.5792712,901,-492,80.4512426,12.42988881,397.6,,4.153,5.441939,0.09956302,1.116,,0.00432309,1.374,1,15.6451,13.8529,,,TRAPPIST-1,TRAPPIST-1,20.843,0.095
TRAPPIST-1 c,c,2016-05,tran,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,0,346.6263919,-5.0434618,69.71519,-56.64891,2.421937,282.45,0.0158,89.778,,0.00654,0,1026.5792712,901,-492,80.4512426,12.42988881,339.7,,2.214,5.463993,0.09786795,1.097,,0.00411543,1.308,3,15.6451,13.8529,,,TRAPPIST-1,TRAPPIST-1,28.549,0.109
TRAPPIST-1 d,d,2016-05,tran,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,0,346.6263919,-5.0434618,69.71519,-56.64891,4.049219,-8.73,0.02227,89.896,,0.00837,0,1026.5792712,901,-492,80.4512426,12.42988881,286.2,,1.115,4.366784,0.07030077,0.788,,0.00122078,0.388,2,15.6451,13.8529,,,TRAPPIST-1,TRAPPIST-1,40.216,0.063
TRAPPIST-1 e,e,2017-02,tran,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,0,346.6263919,-5.0434618,69.71519,-56.64891,6.101013,108.37,0.02925,89.793,,0.0051,0,1026.5792712,901,-492,80.4512426,12.42988881,249.7,,0.646,4.901605,0.08207704,0.92,,0.00217728,0.692,4,15.6451,13.8529,,,TRAPPIST-1,TRAPPIST-1,52.855,0.191
TRAPPIST-1 f,f,2017-02,tran,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,0,346.6263919,-5.0434618,69.71519,-56.64891,9.20754,368.81,0.03849,89.74,,0.01007,0,1026.5792712,901,-492,80.4512426,12.42988881,217.7,,0.373,5.022904,0.09322882,1.045,,0.00326906,1.039,0,15.6451,13.8529,,,TRAPPIST-1,TRAPPIST-1,69.543,0.312
TRAPPIST-1 g,g,2017-02,tran,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,0,346.6263919,-5.0434618,69.71519,-56.64891,12.352446,191.34,0.04683,89.742,,0.00208,0,1026.5792712,901,-492,80.4512426,12.42988881,197.3,,0.252,5.055986,0.10072281,1.129,,0.00415633,1.321,1,15.6451,13.8529,,,TRAPPIST-1,TRAPPIST-1,84.591,0.379
TRAPPIST-1 h,h,2017-02,tran,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,0,346.6263919,-5.0434618,69.71519,-56.64891,18.772866,338.92,0.06189,89.805,,0.00567,0,1026.5792712,901,-492,80.4512426,12.42988881,171.7,,0.144,4.16278,0.0673567,0.755,,0.00102571,0.326,1,15.6451,13.8529,,,TRAPPIST-1,TRAPPIST-1,111.817,0.378
TWA 7 b,b,2025-06,ima,<a refstr=LAGRANGE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025Natur.642..905L/abstract target=ref>Lagrange et al. 2025</a>,0,160.6248102,-33.6712596,274.3394,21.94442,,,52,,,,0,120.5792955,-118.934,-19.8512,29.3867,33.9958,316,,0,0.29,1.14,12.7,,0.34,108.06165838,0,10.6193,9.5368,6.793,5.998,TWA 7,TWA 7,,
TYC 0434-04538-1 b,b,2021-04,rv,<a refstr=NIEDZIELSKI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..58N/abstract target=ref>Niedzielski et al. 2021</a>,0,271.3396528,2.0622774,29.48523,11.1881,193.2,196,0.66,,2454829.5,0.08,0,48.1732279,-40.2617,-26.451,1.60524,613.422,877.8,,107.3772,5.2,1.14,12.7,,6.1,1938.763,0,9.92369,9.2016,7.263,7.064,TYC 0434-04538-1,TYC 0434-04538-1,,
TYC 1422-614-1 b,b,2015-01,rv,<a refstr=NIEDZIELSKI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...573A..36N/abstract target=ref>Niedzielski et al. 2015</a>,0,154.2777769,19.5584068,216.62648,53.92308,198.4,50,0.69,,2453236.5,0.06,0,14.223105,-8.74965,-11.2134,1.45875,672.41,730.19,,47.0221,1.86,1.18,13.3,,2.5,794.5,0,9.91329,9.2956,7.643,7.735,TYC 1422-614-1,TYC 1422-614-1,,
TYC 1422-614-1 c,c,2015-01,rv,<a refstr=NIEDZIELSKI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...573A..36N/abstract target=ref>Niedzielski et al. 2015</a>,0,154.2777769,19.5584068,216.62648,53.92308,559.3,130,1.37,,2453190.5,0.048,0,14.223105,-8.74965,-11.2134,1.45875,672.41,518.21,,11.9278,8.94,1.11,12.5,,10,3178,0,9.91329,9.2956,7.643,7.735,TYC 1422-614-1,TYC 1422-614-1,,
TYC 2187-512-1 b,b,2022-07,rv,<a refstr=QUIRRENBACH_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...663A..48Q/abstract target=ref>Quirrenbach et al. 2022</a>,0,320.5266829,22.9319351,72.54584,-18.8565,691.9,3.71,1.22,,2457558.647,0.05,0,160.4380043,108.844,117.87,64.5938,15.4744,114.69,,0.0279,0.295,1.12,12.5,,0.33,104.88337431,0,9.77026,8.74248,6.489,6.242,TYC 2187-512-1,TYC 2187-512-1,,
TYC 3318-01333-1 b,b,2018-05,rv,<a refstr=ADAM_OACUTE_W_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..47A/abstract target=ref>Adam&oacute;w et al. 2018</a>,0,45.5825716,49.7441421,143.57787,-7.80756,562,129,1.414,,2454340.5,0.098,0,19.8365449,19.343,-4.39737,2.01041,490.61,470.43,,8.1115,2.66,1.17,13.1,,3.42,1086.9786,0,9.4629,8.7132,6.904,6.676,TYC 3318-01333-1,TYC 3318-01333-1,,
TYC 3667-1280-1 b,b,2016-05,rv,<a refstr=NIEDZIELSKI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...589L...1N/abstract target=ref>Niedzielski et al. 2016</a>,0,12.8875757,58.4261485,122.94668,-4.4456,26.468,240,0.21,,2456320.1,0.036,0,26.8782549,25.9265,-7.08923,2.06632,477.516,1350,,543.953,4.5,1.14,12.8,,5.4,1716.282,0,9.42321,8.73408,6.986,6.98,TYC 3667-1280-1,TYC 3667-1280-1,,
TYC 4282-00605-1 b,b,2017-10,rv,<a refstr=GONZ_AACUTE_LEZ__AACUTE_LVAREZ_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...606A..51G/abstract target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2017</a>,0,343.8721029,62.2391907,109.87526,2.34353,101.54,288.94,0.422,,2456479.28,0.28,0,35.4878702,33.1176,12.752,2.12621,464.128,1285.1,,456.431,9.87,1.11,12.4,,10.78,3426.2074,0,9.90946,9.0232,6.703,7.414,TYC 4282-00605-1,TYC 4282-00605-1,,
TYC 8998-760-1 b,b,2020-02,ima,<a refstr=BOHN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.492..431B/abstract target=ref>Bohn et al. 2020</a>,0,201.3001096,-64.9391566,306.49947,-2.30153,,315,146,90.6,,0.44,0,44.5987799,-40.8979,-17.788,10.54,94.6177,17.82,,0,21.5,1.08,12.1,,21.8,6928.6592726,0,10.6505,10.0093,8.283,8.025,TYC 8998-760-1,TYC 8998-760-1,,
TYC 8998-760-1 c,c,2020-07,ima,<a refstr=BOHN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...898L..16B/abstract target=ref>Bohn et al. 2020</a>,0,201.3001096,-64.9391566,306.49947,-2.30153,,,320,,,,0,44.5987799,-40.8979,-17.788,10.54,94.6177,1240,,0,5.59,1.1,12.3299,,6,1906.98,0,10.6505,10.0093,8.283,8.025,TYC 8998-760-1,TYC 8998-760-1,,
Teegarden's Star b,b,2019-07,rv,<a refstr=ZECHMEISTER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..49Z/abstract target=ref>Zechmeister et al. 2019</a>,0,43.2691449,16.8649024,160.29013,-37.03132,4.90634,338,0.0259,,2458052.3,0.03,0,5123.3319204,3429.53,-3806.16,261.015,3.83078,277,,1.08,5.51,0.0937,1.05,,0.00364977,1.16,0,12.2746,10.565,,,Teegarden's Star,Teegarden's Star,,
Teegarden's Star c,c,2019-07,rv,<a refstr=ZECHMEISTER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..49Z/abstract target=ref>Zechmeister et al. 2019</a>,0,43.2691449,16.8649024,160.29013,-37.03132,11.416,301,0.0455,,2458053.2,0.04,0,5123.3319204,3429.53,-3806.16,261.015,3.83078,209,,0.35,5.44,0.0912,1.02,,0.00330367,1.05,0,12.2746,10.565,,,Teegarden's Star,Teegarden's Star,,
Teegarden's Star d,d,2024-04,rv,<a refstr=DREIZLER_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.117D/abstract target=ref>Dreizler et al. 2024</a>,0,43.2691449,16.8649024,160.29013,-37.03132,26.13,345,0.0791,,,0.07,0,5123.3319204,3429.53,-3806.16,261.015,3.83078,159,,0.12,5.19,0.0851,0.954,,0.00258001,0.82,0,12.2746,10.565,,,Teegarden's Star,Teegarden's Star,,
TrES-1 b,b,2004-10,tran,<a refstr=ALONSO_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...613L.153A/abstract target=ref> Alonso et al. 2004 </a>,0,286.0408755,36.632536,67.46434,13.44081,3.03007,,0.03925,90,,0,0,38.1245166,-32.2068,-20.401,6.23464,159.658,1140,,318.4582,0.712,1.13,12.66617,,0.84,266.9772,0,11.5565,11.0248,9.755,8.934,TrES-1,TrES-1,10.48,0.191
TrES-2 b,b,2006-11,tran,<a refstr=O_DONOVAN_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...651L..61O/abstract target=ref> O'Donovan et al. 2006 </a>,0,286.8085258,49.3164211,79.84865,17.8079,2.47063,24,0.03568,83.57,,0,0,5.4639005,5.21852,1.61903,4.61543,215.32,1466,0.00065,903.864,0.884,1.36,15.24424,,1.49,473.5667,2,11.2819,10.854,9.781,8.804,TrES-2,TrES-2,7.64,0.84293
TrES-3 b,b,2007-07,tran,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,0,268.0291106,37.5463268,63.34033,27.28979,1.30618581,270.5,0.02282,81.85,,0,0,42.5832621,-24.5292,34.8088,4.29392,231.337,1638,,1025.5022,0.994,1.336,14.975,,1.91,607.03,3,12.1995,11.7213,10.568,8.652,TrES-3,TrES-3,5.926,0.84
TrES-4 b,b,2007-10,tran,<a refstr=MANDUSHEV_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...667L.195M/abstract target=ref> Mandushev et al. 2007 </a>,0,268.3043361,37.2117397,63.03882,26.9935,3.55395,80.6,0.05084,82.81,,0,0,21.8393905,-6.48161,-20.8554,1.9095,515.98,1778,,2276.295,0.099,1.61,18.04649,,0.78,247.9074,5,11.4731,11.1116,10.243,9.404,TrES-4,TrES-4,6.04,0.755
TrES-5 b,b,2011-11,tran,<a refstr=MANDUSHEV_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1108.3572M/abstract target=ref> Mandushev et al. 2011 </a>,0,305.2219454,59.4489033,94.11916,12.74223,1.48224686,,0.02459,84.27,,0,0,32.1101185,9.11205,30.7901,2.74649,360.313,1480,,442.993,1.31,1.194,13.383546,,1.79,568.9157,0,13.4599,12.883,11.533,9.196,TrES-5,TrES-5,6.1,0.577
