sy_name,sy_snum,sy_pnum,sy_mnum,cb_flag,ra,dec,glon,glat,sy_dist,sy_plx,sy_pm,sy_pmra,sy_pmdec,sy_gaiamag,sy_tmag,sy_vmag,sy_jmag,sy_kmag,sy_w1mag,sy_w4mag
Kepler-203,1,3,0,0,297.089959,41.3880686,75.69361,7.89379,703.302,1.39329,4.2161457,-1.60062,3.9005,13.9421,13.4773,14.14,12.859,12.445,12.404,9.363
Kepler-204,1,2,0,0,285.347162,41.761845,72.12006,15.95528,686.723,1.42737,18.7319359,-3.65194,-18.3725,13.8745,13.4265,13.977,12.846,12.481,12.382,9.328
Kepler-205,1,2,0,0,285.2866912,41.8609357,72.1976,16.03463,159.72,6.23202,89.0823812,-72.6137,-51.6035,13.4947,12.721,13.779,11.608,10.833,10.742,9.395001
Kepler-206,1,3,0,0,291.6346564,41.8338415,74.16686,11.71043,594.447,1.6534,5.8689465,1.10726,-5.76355,13.4609,12.9995,13.507,12.33,12.001,11.949,9.278
Kepler-207,1,3,0,0,290.0305195,42.1660555,73.94724,12.9292,875.519,1.11334,2.7615662,-0.0950481,2.75993,13.1671,12.7362,13.164,12.1,11.805,11.766,9.113
Kepler-208,1,4,0,0,293.8901979,42.5279413,75.56386,10.52882,775.328,1.26102,8.7944768,0.325529,-8.78845,13.5376,13.1288,13.561,12.547,12.21,12.185,9.395001
Kepler-209,1,2,0,0,291.1694567,42.6407281,74.75577,12.37222,576.946,1.7045,20.5692183,-10.1419,-17.8951,13.9517,13.4567,14.132,12.797,12.362,12.304,9.302
Kepler-21,2,1,0,0,287.3619673,38.7141384,69.85644,13.33672,108.522,9.18591,39.9798601,27.951,28.5855,8.12832,7.76486,8.25,7.229,6.945,6.897,6.957
Kepler-210,1,2,0,0,292.5034196,43.0832188,75.60062,11.68733,232.75,4.26755,16.3157476,7.46216,14.5093,13.8043,13.0702,14.126,11.992,11.313,11.247,9.516
Kepler-211,1,2,0,0,285.4391183,43.1685051,73.50289,16.42408,309.353,3.20372,7.1191836,-4.01285,5.88046,13.2732,12.7099,13.448,11.927,11.447,11.369,8.723
Kepler-212,1,2,0,0,287.6208165,43.1416239,74.11519,14.94551,687.194,1.42645,8.7629438,-2.2665,-8.46476,12.9872,12.5526,13.129,11.931,11.62,11.514,9.39
Kepler-213,1,2,0,0,290.8241931,44.6472832,76.507,13.45626,634.939,1.54623,23.0943113,0.585031,23.0869,13.6023,13.1409,13.705,12.477,12.122,12.12,9.241
Kepler-214,1,2,0,0,284.7548499,44.95605,75.05181,17.5388,1208.44,0.798679,6.0451406,1.42671,5.87437,13.9058,13.5078,14.057,12.941,12.607,12.6,9.385
Kepler-215,1,4,0,0,294.9735313,45.2136867,78.35687,11.07277,485.997,2.02881,5.8599222,4.86679,3.2639,13.5549,13.0877,13.678,12.417,11.996,11.956,9.679
Kepler-216,1,2,0,0,293.7280695,46.1291139,78.78512,12.26418,1187.47,0.813376,7.7410581,-4.91741,-5.97855,13.9607,13.5496,14.054,12.956,12.621,12.631,9.335
Kepler-217,1,3,0,0,293.0377331,46.2775223,78.70435,12.75822,1104.64,0.876459,1.9916126,-1.80421,0.843414,13.1207,12.7978,13.155,12.319,12.103,12.054,9.251
Kepler-218,1,3,0,0,295.4128785,46.2665801,79.45283,11.2887,656.38,1.49472,22.395278,8.11838,20.872,13.9069,13.4069,14.035,12.732,12.311,12.29,9.405
Kepler-219,1,3,0,0,288.7389481,46.7625929,77.88787,15.64895,787.07,1.24178,3.1512348,-1.335,2.85448,13.7179,13.2839,13.823,12.678,12.389,12.305,8.994
Kepler-22,1,1,0,0,289.2172051,47.8841427,79.09152,15.79232,194.642,5.10883,77.618339,-39.7173,-66.6869,11.6444,11.1894,11.751,10.523,10.152,10.115,9.081
Kepler-220,1,4,0,0,291.5060432,46.8956262,78.81162,13.97444,171.109,5.81537,42.5944431,-25.7083,-33.9613,12.8566,12.1813,13.049,11.206,10.55,10.496,9.51
Kepler-221,1,4,0,0,296.6547477,46.8352242,80.37293,10.80167,385.231,2.56708,3.4874398,-2.70934,-2.19584,13.7486,13.1969,13.97,12.413,11.9,11.868,9.271
Kepler-222,1,3,0,0,287.9060885,46.9377479,77.8255,16.24184,758.854,1.28931,1.1392978,0.599843,-0.968601,15.0603,14.5083,15.407,13.717,13.235,13.237,8.847
Kepler-223,1,4,0,0,298.3183909,47.2794824,81.32513,10.02398,1859.71,0.510076,11.8635178,-4.26982,-11.0685,15.3951,14.8848,15.69,14.095,13.633,13.533,9.412
Kepler-224,1,4,0,0,290.9342679,47.3575414,79.07683,14.52091,782.088,1.2504,9.9341302,-0.949705,-9.88863,15.6358,15.0519,15.801,14.212,13.703,13.693,9.535
Kepler-225,1,2,0,0,292.1939846,47.4570808,79.53972,13.78927,561.101,1.75441,6.1235561,-3.90462,-4.71719,15.9504,15.1467,16.294,14.032,13.253,13.144,9.417
Kepler-226,1,3,0,0,292.3760942,47.8809596,79.98836,13.85946,980.138,0.991928,10.2173862,-6.26143,-8.074,15.4026,14.8691,15.563,14.114,13.633,13.638,9.39
Kepler-227,1,2,0,0,291.9342748,48.141676,80.10231,14.23776,1083.06,0.894852,4.9998726,1.85329,4.64371,15.3234,14.8192,15.623,14.082,13.648,13.693,9.516
Kepler-228,1,3,0,0,296.2860853,48.2246328,81.50262,11.67615,1644.61,0.579846,9.4344126,-5.05494,-7.96591,15.7042,15.2058,15.902,14.528,14.132,14.087,9.616
Kepler-229,1,3,0,0,286.9994758,48.3757867,78.97779,17.34816,826.265,1.1822,5.626649,-1.32543,-5.46831,15.8265,15.2154,16.22,14.363,13.785,13.652,9.476
Kepler-23,1,3,0,0,294.2189131,49.4792536,82.01371,13.45799,835.756,1.16777,4.466246,2.26184,3.85116,13.4015,12.9696,13.567,12.353,11.998,11.967,9.499
Kepler-230,1,2,0,0,285.7185682,48.5058038,78.78362,18.18766,740.754,1.32147,15.8601827,-0.0512065,-15.8601,15.073,14.5493,15.264,13.824,13.299,13.301,9.526
Kepler-231,1,2,0,0,293.9733913,50.531846,82.91642,14.06137,316.618,3.12995,13.5889675,5.04041,-12.6196,15.3896,14.5736,15.813,13.405,12.589,12.535,9.104
Kepler-232,1,2,0,0,295.8161668,51.1217249,83.99267,13.28087,1349.13,0.712777,1.2834551,0.879671,0.934578,15.3201,14.8318,15.565,14.179,13.765,13.778,9.086
Kepler-233,1,2,0,0,296.3665054,51.3194548,84.33493,13.06442,856.417,1.1393,11.5874226,3.98372,-10.8811,15.3263,14.7703,15.477,14.006,13.453,13.43,9.488
Kepler-234,1,2,0,0,291.6535379,38.4946597,71.12598,10.2143,1733.1,0.549145,3.5018317,2.6312,2.31076,15.5014,15.0376,15.747,14.387,14.065,14.077,8.875
Kepler-235,1,4,0,0,286.0790779,39.278237,69.97316,14.47665,428.018,2.30818,19.2292481,-4.23278,-18.7576,15.9695,15.1339,16.567,13.952,13.116,13.013,9.033
Kepler-236,1,2,0,0,283.8664285,39.8981928,69.88341,16.28889,288.763,3.4344,23.5161136,9.24808,21.6213,15.3743,14.3966,16.014,13.224,12.312,12.223,9.367
Kepler-237,1,2,0,0,283.2213438,40.421762,70.20006,16.94089,657.822,1.49163,14.1094077,-8.49732,-11.2637,15.2832,14.6368,15.689,13.749,13.172,13.007,9.457
Kepler-238,1,5,0,0,287.8971066,40.6378141,71.83506,13.74892,1798.75,0.526944,0.8434128,-0.166802,-0.826754,15.0243,14.538,15.297,13.894,13.512,13.503,9.33
Kepler-239,1,2,0,0,294.2020505,40.6633313,73.99484,9.45945,648.109,1.51499,21.4588733,-11.5462,-18.0878,15.2333,14.6004,15.252,13.703,13.133,13.032,9.039
Kepler-24,1,4,0,0,290.4132621,38.3437283,70.54989,11.01831,1156.81,0.836127,2.8787187,-2.22669,-1.82452,14.9234,14.4278,15.04,13.763,13.372,13.249,8.701
Kepler-240,1,2,0,0,291.1587635,40.7502108,73.01252,11.55622,746.927,1.31106,10.5917218,-2.31694,-10.3352,15.6622,15.0097,15.953,14.113,13.464,13.438,9.343
Kepler-241,1,2,0,0,292.9131121,41.0609786,73.89816,10.50791,512,1.6397118,13.5047254,1.05313,13.4636,15.3871,14.6815,15.708,13.608,12.881,12.858,9.079001
Kepler-242,1,2,0,0,286.5656932,41.8084168,72.52885,15.13516,600.241,1.63773,2.2052459,1.25657,-1.81222,15.3494,14.7169,15.489,13.821,13.238,13.169,8.717
Kepler-243,1,2,0,0,285.1104819,42.0339619,72.31271,16.2214,693.86,1.41254,4.790524,-2.98959,3.74319,15.0573,14.4611,15.159,13.622,13.064,13.022,9.474
Kepler-244,1,3,0,0,287.242641,42.3014185,73.203,14.86746,1036.49,0.936665,14.1299072,-4.78344,13.2956,15.5455,15.0348,15.747,14.306,13.73,13.788,8.708
Kepler-245,1,4,0,0,291.6389972,42.4363482,74.72154,11.97179,861.527,1.13295,6.1213447,3.71388,4.866,15.5969,14.9988,15.546,14.121,13.639,13.427,9.426
Kepler-246,1,2,0,0,296.4834007,42.6633806,76.59735,8.90874,626.078,1.56877,9.8548077,-1.80396,-9.68829,15.0422,14.429,15.197,13.587,13.038,12.969,9.661
Kepler-247,1,3,0,0,288.6425609,43.0393769,74.32823,14.22116,663.711,1.47846,17.70161,5.52559,16.8171,15.0473,14.4462,15.199,13.597,13.051,13.026,9.092
Kepler-248,1,2,0,0,293.0613138,43.5813577,76.24058,11.54633,738.792,1.32511,1.4017329,-1.30295,0.516891,15.2331,14.6571,15.506,13.911,13.357,13.263,9.321
Kepler-249,1,3,0,0,296.9853002,43.6586043,77.65836,9.07073,190.401,5.22348,37.8254599,33.5245,17.5178,15.2305,14.1501,16.37,12.836,11.966,11.817,9.589
Kepler-25,2,3,0,0,286.6383905,39.4879038,70.34971,14.16403,243.249,4.08224,6.185693,-0.454812,6.16895,10.6319,10.2768,10.769,9.764,9.493,9.468,8.449
Kepler-250,1,3,0,0,289.5947633,44.1418114,75.65661,14.04353,760.585,1.28649,28.4836035,0.569982,-28.4779,15.4144,14.83,15.819,14,13.483,,
Kepler-251,1,4,0,0,296.5662171,44.1058077,77.9071,9.55133,924.625,1.05376,13.9679049,-3.18129,-13.6008,15.216,14.6847,15.541,13.96,13.632,,
Kepler-252,1,2,0,0,295.579329,44.5459052,77.95933,10.38166,379.424,2.60696,10.5463699,-2.48922,-10.2484,15.0293,14.2831,15.406,13.24,12.466,12.453,9.55
Kepler-253,1,3,0,0,291.8419337,44.858124,77.02002,12.89296,838.595,1.16424,8.4686833,-8.46777,0.124372,15.5122,14.9133,15.778,14.055,13.534,13.489,9.294
Kepler-254,1,3,0,0,288.1646541,45.8164257,76.8224,15.64277,1389.48,0.691346,17.5272684,-4.78839,-16.8605,15.8379,15.3531,16.012,14.675,14.254,14.188,9.286
Kepler-255,1,3,0,0,296.0642702,45.9767647,79.40697,10.75408,1052.53,0.922088,16.3565499,2.09599,-16.2217,15.5283,14.9689,15.699,14.227,13.689,13.717,8.786
Kepler-256,1,4,0,0,292.58042,46.0973588,78.39607,12.96405,1026.43,0.94575,2.6328726,-0.183217,-2.62649,15.0151,14.524,15.178,13.824,13.424,13.091,9.364
Kepler-257,1,3,0,0,297.3159994,46.0232642,79.87071,10.01236,780.256,1.25353,3.1528168,3.13805,0.304788,15.4215,14.7942,15.652,13.916,13.372,13.299,9.389
Kepler-258,1,2,0,0,294.0684116,46.5791357,79.30454,12.25592,575.988,1.70766,31.9405448,-11.4724,-29.8091,15.2012,14.5374,15.49,13.556,12.956,12.927,9.639
Kepler-259,1,2,0,0,288.2119707,46.6150461,77.5999,15.924,1002.14,0.969386,9.0211182,6.32006,6.43719,15.1689,14.6907,15.378,14.009,13.555,13.602,9.561
Kepler-26,1,4,0,0,284.9410627,46.5664505,76.67999,17.99282,335.307,2.95373,16.909332,9.54023,-13.961,15.4089,14.5837,15.853,13.408,12.63,12.451,9.337
Kepler-260,1,2,0,0,291.9259658,38.0140525,70.78812,9.80681,627.365,1.5653,13.8538152,-0.217994,-13.8521,14.1176,13.6121,14.253,12.9,12.494,12.414,9.047
Kepler-261,1,2,0,0,291.3647333,37.609239,70.2185,10.02041,317.499,3.12078,15.3709068,-4.19847,14.7864,13.5287,12.9452,13.738,12.127,11.585,11.537,8.721
Kepler-262,1,2,0,0,290.7287168,37.2526575,69.66537,10.31333,613.129,1.60236,9.5581991,9.32714,-2.08893,14.2241,13.759,14.478,13.118,12.732,12.549,8.796
Kepler-263,1,2,0,0,292.4698022,37.5677941,70.58352,9.22104,754.747,1.29686,5.7909475,5.77321,0.452901,15.4167,14.8343,15.435,13.994,13.548,13.326,9.189
Kepler-264,1,2,0,0,292.044628,37.3761861,70.25469,9.43386,942.173,1.0329,9.4742197,2.84236,-9.0378,13.0135,12.5578,13.15,11.918,11.591,11.56,8.854
Kepler-265,1,4,0,0,290.5104788,41.244743,73.25046,12.21177,1280.25,0.752895,14.5297916,-3.39912,-14.1266,15.3522,14.9117,15.47,14.252,13.897,13.926,8.786
Kepler-266,1,2,0,0,294.4843821,44.1669355,77.24742,10.89836,1370.79,0.701621,2.0111211,-1.31883,-1.51832,15.5772,15.0506,15.787,14.3,13.811,13.711,9.489
Kepler-267,1,3,0,0,299.8305655,47.1575741,81.73773,9.07311,264.993,3.74529,37.2324164,28.5864,23.8552,15.4693,14.5133,16.69,13.334,12.485,12.35,9.382
Kepler-268,1,2,0,0,291.9761559,38.0550327,70.84335,9.79009,851.87,1.1452,7.777546,-5.00389,-5.9541,13.6678,13.2581,13.844,12.675,12.382,12.321,9.352
Kepler-269,1,2,0,0,290.2151459,41.775981,73.64493,12.63923,2257.32,0.413424,4.3662486,-2.91053,3.25468,15.7352,15.2112,15.646,14.438,13.961,14.136,9.155
Kepler-27,1,3,0,0,292.2367608,41.085871,73.68708,10.97438,1044.36,0.930143,2.2730908,2.24966,-0.325533,15.8164,15.2427,15.822,14.484,14.118,13.854,9.113
Kepler-270,1,2,0,0,282.2001207,44.4222795,73.85816,19.05505,948.781,1.02515,2.7988278,2.45997,1.33491,13.8586,13.4626,13.9,12.938,12.627,12.545,8.953
Kepler-271,1,3,0,0,283.0029316,44.284108,73.92797,18.46832,404.542,2.44326,27.41919,-9.28761,-25.7983,13.4284,12.9431,13.578,12.198,11.745,11.714,9.548
Kepler-272,1,3,0,0,299.1275257,47.5938319,81.87731,9.70399,889.608,1.09547,2.2946868,-1.85509,-1.35064,14.6591,14.0701,14.811,13.159,12.708,12.684,9.347
Kepler-273,1,2,0,0,291.3021458,47.6976573,79.50293,14.43623,713.964,1.37203,25.2162087,-7.72743,-24.003,14.9683,14.4498,15.1,13.682,13.217,13.232,9.197
Kepler-274,1,2,0,0,292.9227926,38.4772173,71.56815,9.32128,1333.62,0.721758,10.0778577,3.78274,-9.34099,15.0319,14.5312,15.238,13.773,13.456,13.373,9.236
Kepler-275,1,3,0,0,292.4797004,38.5149018,71.44115,9.64684,2034.25,0.463993,1.6374501,-0.685641,-1.48699,15.2874,14.8751,15.289,14.277,13.957,13.979,9.322
Kepler-276,1,3,0,0,293.568197,39.0363123,72.30607,9.13322,1144.86,0.846215,8.0702604,7.99553,1.09572,15.3648,14.8896,15.481,14.234,13.838,13.831,9.256
Kepler-277,1,2,0,0,286.5831894,39.0772582,69.94431,14.0381,976.643,0.995143,18.2452448,5.82058,17.2919,13.3884,12.9339,13.544,12.288,11.966,11.854,9.297
Kepler-278,1,2,0,0,290.1072124,38.7022694,70.77221,11.39023,443.03,2.2289,9.3313383,2.63691,8.95101,11.5296,10.9187,11.811,10.047,9.465,9.386,8.687
Kepler-279,1,4,0,0,287.391295,42.194822,73.14702,14.72413,1037.4,0.935277,3.9877916,3.98537,0.138953,13.5847,13.2412,13.647,12.724,12.509,12.501,9.439
Kepler-28,1,2,0,0,292.1370409,42.4294835,74.88051,11.63869,438.359,2.25265,11.70187,-0.487762,11.6917,15.0257,14.3281,15.13,13.334,12.719,12.635,9.036
Kepler-280,1,2,0,0,291.3905325,42.1804735,74.40417,12.02527,780.361,1.2528,22.7446632,3.48556,-22.476,14.4574,13.9604,14.35,13.289,12.844,12.837,9.309
Kepler-281,1,3,0,0,294.1081465,44.7706524,77.66929,11.41339,1745.45,0.54496,11.2981016,-6.43645,-9.28543,15.7537,15.2229,15.931,14.5,13.994,13.998,9.549
Kepler-282,1,4,0,0,284.6772402,44.7976401,74.87605,17.53304,1337.61,0.718924,8.8835774,-6.56484,-5.98505,15.1779,14.7256,15.444,14.08,13.65,13.73,9.233
Kepler-283,1,2,0,0,293.6137413,47.838938,80.32004,13.09313,468.094,2.10822,16.7364842,3.18826,-16.43,15.8753,15.0899,16.216,13.927,13.139,13.094,9.266
Kepler-284,1,2,0,0,293.1465698,47.7297053,80.07785,13.32739,1031.95,0.940924,17.4299408,12.5111,12.1357,15.8126,15.2726,15.944,14.559,14.079,13.989,9.349
Kepler-285,1,2,0,0,291.3908469,48.0655392,79.87396,14.53536,824.31,1.1846,13.9511583,-7.69256,-11.6387,15.1521,14.6046,15.198,13.887,13.319,13.34,9.593
Kepler-286,1,4,0,0,290.6761874,48.2942362,79.88642,15.06379,1226.85,0.789465,2.2682913,0.998702,2.0366,15.5447,15.0579,15.863,14.388,14.121,13.933,9.47
Kepler-287,1,2,0,0,290.9274282,48.4434588,80.09807,14.97247,835.86,1.16777,18.306699,-6.71672,-17.03,14.7442,14.2453,14.952,13.542,13.135,13.077,9.167
Kepler-288,1,3,0,0,288.9163997,39.5947523,71.19269,12.60684,1194.15,0.808926,1.4181023,-0.498037,1.32777,15.152,14.6516,15.283,14,13.587,13.419,9.148
Kepler-289,1,4,0,0,297.4653351,42.8828517,77.14669,8.38649,704.438,1.39093,4.7846961,4.7788,-0.237461,13.9628,13.5102,14.142,12.861,12.508,12.471,8.912
Kepler-29,1,2,0,0,298.348382,47.4913021,81.52267,10.1103,832.532,1.17385,17.4149562,6.32565,16.2255,15.2819,14.7752,15.547,14.131,13.657,13.559,9.643
Kepler-290,1,3,0,0,286.4100307,42.6815137,73.31632,15.58121,694.627,1.41133,7.3582392,5.15772,-5.24801,15.5648,14.9548,15.775,14.054,13.452,13.482,8.772
Kepler-291,1,2,0,0,287.9163029,42.4372666,73.53715,14.46537,1786.48,0.53068,7.9958831,-3.32695,-7.27087,15.8985,15.3933,16.218,14.688,14.15,14.311,9.025
Kepler-292,1,5,0,0,295.7661979,42.4242822,76.12806,9.2575,1056.48,0.919771,7.4005744,7.06272,-2.21054,15.9419,15.3554,16.303,14.537,13.97,14.027,9.47
Kepler-293,1,2,0,0,286.3580611,42.4064917,73.03773,15.51005,974.633,0.997499,0.797395,-0.780015,-0.165576,15.3334,14.8204,15.452,14.098,13.661,13.613,9.023
Kepler-294,1,2,0,0,287.3920392,46.0592578,76.83914,16.23218,1357.01,0.708406,7.2089416,2.57896,-6.73185,15.8186,15.3175,15.948,14.568,14.172,14.176,9.436
Kepler-295,1,3,0,0,285.3458383,45.3677754,75.61222,17.29955,1699.19,0.559493,2.6259453,-2.60491,0.331712,14.4325,13.905,14.631,13.145,12.717,12.63,9.383
Kepler-296,2,5,0,0,286.5400278,49.4372614,79.90117,18.01445,167,,11.640282,1.8396,-11.494,15.9015,14.9169,16.363,13.391,12.6,12.439,9.453
Kepler-297,1,3,0,0,283.2091605,48.7776156,78.46058,19.83985,692.14,1.41601,2.4872998,2.16011,-1.23312,14.1922,13.7454,14.326,13.122,12.78,12.714,9.364
Kepler-298,1,3,0,0,283.0398448,48.8253303,78.47034,19.96081,518.204,1.90121,10.3357736,6.2949,-8.19771,15.4179,14.7267,15.617,13.718,13.075,12.997,9.557
Kepler-299,1,4,0,0,283.2070156,48.5805222,78.26193,19.77727,1052.24,0.921755,9.9396276,8.22551,5.58007,15.0103,14.5326,15.232,13.875,13.436,13.469,9.594
Kepler-30,1,3,0,0,285.2836483,38.9472625,69.40712,14.91329,914.221,1.06573,4.8118874,0.695083,-4.76142,15.3761,14.8024,15.726,13.997,13.581,13.476,9.234
Kepler-300,1,2,0,0,295.2886934,48.5997243,81.53022,12.43657,1098.45,0.881653,2.557066,1.96342,-1.63816,14.1797,13.7292,14.25,13.113,12.742,12.691,9.015
Kepler-301,1,3,0,0,283.982904,49.2329512,79.09376,19.50898,719.166,1.36182,5.8363117,-1.33796,-5.68088,14.2737,13.7958,14.458,13.146,12.706,12.666,9.321
Kepler-302,1,2,0,0,294.3169307,43.6292436,76.70486,10.75802,1402.58,0.685099,17.5656941,-6.25311,-16.415,15.4911,14.9878,15.694,14.259,13.9,13.865,8.813
Kepler-303,1,2,0,0,283.1354742,43.6567036,73.34339,18.16052,209.738,4.73901,76.8273427,2.43642,-76.7887,14.396,13.5887,14.917,12.41,11.596,11.55,9.237001
Kepler-304,1,4,0,0,294.4418031,40.5575408,73.9863,9.2491,434.684,2.2721,3.5575792,-1.15246,-3.36574,14.8308,14.1673,15.065,13.243,12.626,12.464,9.203
Kepler-305,1,4,0,0,299.2242557,40.343167,75.59975,5.97338,868.477,1.12405,11.4270117,-11.1244,-2.61234,15.7661,15.1395,15.851,14.25,13.702,13.682,9.569
Kepler-306,1,4,0,0,288.5387145,40.6160545,72.02081,13.29617,775.679,1.26103,20.6939652,3.1824,-20.4478,15.5524,14.9424,15.575,14.084,13.503,13.459,9.256
Kepler-307,1,2,0,0,297.7950939,40.4176403,75.10988,6.95002,575.581,1.70862,10.7848189,-1.94763,-10.6075,14.0561,13.5238,14.149,12.833,12.321,12.294,9.479
Kepler-308,1,2,0,0,295.7852423,40.4395753,74.37222,8.29409,1335.92,0.722385,14.5679686,12.8168,6.92498,15.8506,15.3489,16.019,14.614,14.187,13.864,9.245
Kepler-309,1,2,0,0,297.5098911,46.9614121,80.77053,10.34936,544.568,1.80766,35.0626106,3.69568,34.8673,15.1261,14.4409,15.418,13.504,12.852,12.717,8.777
Kepler-31,1,3,0,0,294.0230229,45.8530535,78.62698,11.9571,1664.64,0.572219,7.4144287,-1.01656,-7.34441,15.224,14.8089,15.496,14.233,13.871,13.893,9.288
Kepler-310,1,3,0,0,288.839278,46.9867472,78.12992,15.67408,602.268,1.63167,7.2675947,-7.26509,-0.190788,14.265,13.7728,14.376,13.056,12.626,12.561,9.371
Kepler-311,1,3,0,0,282.0612731,47.0854984,76.49308,20.02263,778.654,1.25545,7.9066901,-6.85576,3.93882,13.7537,13.3373,13.902,12.751,12.418,12.38,9.528
Kepler-312,1,2,0,0,298.3957687,42.4597712,77.11923,7.5826,797.72,1.22517,4.8757482,3.63465,3.24996,12.9211,12.4919,13.01,11.902,11.596,11.53,9.433
Kepler-313,1,2,0,0,298.2948708,48.7754,82.64379,10.76951,1079.39524871,0.9264447,13.7272066,-10.9092,-8.3322,14.1106,13.5993,14.304,12.868,12.517,12.348,8.99
Kepler-314,1,2,0,0,294.6741507,42.0756037,75.42939,9.80545,268.881,3.69041,8.7818477,6.73236,5.63881,12.5226,11.9838,12.64,11.242,10.778,10.736,8.96
Kepler-315,1,2,0,0,298.0230967,43.3634761,77.77232,8.27018,1160.63,0.833682,7.8379741,1.16786,-7.75048,15.2885,14.772,15.546,13.982,13.581,13.612,9.42
Kepler-316,1,2,0,0,290.825835,44.1838993,76.07606,13.25897,384.938,2.56924,48.5298503,-22.8039,-42.8384,15.1944,14.4142,15.81,13.324,12.542,12.478,9.411
Kepler-317,1,2,0,0,294.9438822,39.0320499,72.81063,8.18819,940.584,1.03535,2.2942288,0.512995,-2.23614,15.4571,14.8665,15.665,14.095,13.668,13.478,8.936
Kepler-318,1,2,0,0,298.4828337,46.7936357,80.95199,9.68715,489.141,2.01555,3.4624869,1.84389,2.93068,13.281,12.7994,13.442,12.148,11.766,11.728,8.772
Kepler-319,1,3,0,0,288.8119782,39.7706431,71.32161,12.75373,503.436,1.95761,6.4549879,2.94967,-5.74163,13.7908,13.3015,13.926,12.631,12.208,12.179,8.894
Kepler-32,1,5,0,0,297.8423073,46.5743595,80.53919,9.96232,323.847,3.05948,23.9037367,-13.6176,19.6456,15.8123,14.8153,16.36,13.616,12.757,12.57,9.418
Kepler-320,1,2,0,0,293.2135155,46.1751457,78.6651,12.60394,826.613,1.181,8.4230004,3.67569,7.57867,13.4337,13.0599,13.494,12.546,12.307,12.199,9.497
Kepler-321,1,2,0,0,294.4536991,44.1457626,77.21796,10.90816,384.542,2.57183,3.5215413,1.27612,-3.28219,12.7549,12.2916,12.918,11.621,11.249,11.216,9.366
Kepler-322,1,2,0,0,281.3487514,44.2952525,73.51645,19.58672,400.48,2.46817,7.926524,-7.23038,3.24829,13.5033,12.9875,13.687,12.246,11.837,11.759,9.469
Kepler-323,1,2,0,0,291.3822988,38.1274595,70.6955,10.24008,454.883,2.17012,12.3062691,12.0067,-2.69878,12.658,12.2594,12.78,11.689,11.354,11.33,9.199
Kepler-324,1,4,0,0,286.4714473,49.6490933,80.09266,18.13155,501.574,1.96487,22.4629261,-2.19729,22.3552,14.0909,13.5467,14.222,12.783,12.291,12.246,9.467
Kepler-325,1,3,0,0,289.8354219,49.825607,81.11486,16.18136,823.242,1.18607,3.0203721,-2.69643,1.36085,15.0053,14.5024,15.175,13.806,13.351,13.327,9.468
Kepler-326,1,3,0,0,294.3255898,46.0022646,78.86026,11.8369,487.675,2.02308,8.0569135,4.96209,6.34756,13.6788,13.0846,13.734,12.229,11.673,11.59,9.301
Kepler-327,1,3,0,0,292.6422963,44.0876251,76.56618,12.0424,241.987,4.10372,13.4055879,-11.3124,-7.19301,14.9804,14.0142,15.611,12.794,11.956,11.863,9.13
Kepler-328,1,2,0,0,295.8092756,40.0084866,73.9995,8.07033,2213.19,0.424733,5.9625493,-2.80801,-5.25995,15.6036,15.1414,15.794,14.463,14.187,14.182,9.121
Kepler-329,1,2,0,0,299.2681646,45.2272852,79.85386,8.43218,439.719,2.24619,42.2606182,24.745,-34.2585,15.4312,14.6357,15.886,13.513,12.693,12.665,8.925
Kepler-33,1,5,0,0,289.0775348,46.0051696,77.26281,15.13411,1209.16,0.798185,13.1296918,-1.10749,-13.0829,13.9513,13.518,14.099,12.871,12.591,12.544,9.463
Kepler-330,1,2,0,0,288.4474035,44.8017616,75.93709,15.05947,717.527,1.36527,11.911474,2.64146,11.6149,15.2634,14.6685,15.569,13.86,13.259,13.223,9.345
Kepler-331,1,3,0,0,291.8343455,39.3073462,71.92848,10.45298,580.119,1.69598,2.8231202,1.38279,-2.46128,15.8359,15.1154,16.199,14.082,13.343,13.376,9.102
Kepler-332,1,3,0,0,286.6627811,47.4136938,77.95395,17.20394,344.19,2.8765,27.4493414,-26.8216,-5.83679,14.0025,13.4066,14.243,12.558,11.974,11.808,9.521
Kepler-333,2,2,0,0,292.2861201,40.9135429,73.54712,10.86393,324.413,3.05373,13.9097352,7.20296,-11.8995,14.7212,13.9691,15.052,12.86,12.118,12.027,9.355
Kepler-334,1,3,0,0,287.1406177,47.1151153,77.79017,16.79191,426.59,2.31555,20.6424401,-6.15679,-19.7029,12.73,12.3108,12.834,11.71,11.409,11.347,9.119
Kepler-335,1,2,0,0,296.0642944,45.4285986,78.9153,10.49531,1278.97,0.753306,5.3235972,-1.64401,-5.06339,13.9603,13.5035,14.111,12.848,12.496,12.47,9.288
Kepler-336,1,3,0,0,290.2376224,41.3313637,73.24044,12.43412,768.86,0.4289015,6.7140518,-2.40612,-6.2681,13.5839,13.1373,13.677,12.488,12.144,12.098,9.374
Kepler-337,1,2,0,0,290.0605123,47.1639533,78.64292,14.98246,677.975,1.44631,4.3948398,3.66766,2.42134,12.7075,12.2449,12.799,11.537,11.183,11.142,8.745
Kepler-338,1,4,0,0,282.9790593,40.7844188,70.48314,17.24444,552.798,1.78034,22.1965935,16.2224,15.15,12.0828,11.6676,12.19,11.098,10.756,10.697,8.877
